"","logFC","logCPM","F","PValue","FDR"
"209218_at",0.697921534077238,5.6375903242028,4.02135113254339,0.0503815116904988,0.15218262505075
"204119_s_at",-0.528182465155686,4.76970084720442,4.02096424994761,0.050392166896724,0.152194179311426
"217222_at",-0.7840909063845,2.01053886373764,4.0191773655461,0.0504414117225323,0.152322262828729
"217653_x_at",0.539089537270999,5.12364585095726,4.01790502095762,0.0504765083210267,0.152407592807241
"214648_at",-0.757910642617731,3.12758053789518,4.01655713569979,0.0505137177096574,0.152491772758922
"201056_at",0.431490525878661,5.05964221677565,4.01639936453515,0.0505180750575041,0.152491772758922
"204087_s_at",0.698186228515644,4.11463727596018,4.01591944517334,0.0505313320638553,0.152511129944316
"219902_at",-0.986482429213844,2.73198651153041,4.01563573327832,0.0505391709371033,0.152514131363959
"202717_s_at",0.564752353303891,6.40547166086227,4.01509150414202,0.0505542115358671,0.152525224178664
"221849_s_at",0.92416851863994,1.76583766746578,4.01500738859018,0.0505565366325726,0.152525224178664
"213989_x_at",1.01051681636193,3.02552746374842,4.01442414847149,0.0505726615892575,0.152553217570519
"61734_at",1.2155580233355,3.73118159588006,4.01402691019096,0.0505836473279213,0.152565702951823
"217224_at",-0.768521771094639,3.77579565760334,4.01314077205543,0.0506081631153931,0.152603635189618
"216549_s_at",-1.14620317426464,1.77455483886913,4.01307725930404,0.0506099207490588,0.152603635189618
"202651_at",0.601377673440195,5.56756404594716,4.01089430175283,0.0506703717908915,0.152752014489346
"207136_at",0.523445379232345,4.28779565924801,4.01080523646502,0.0506728398826571,0.152752014489346
"217542_at",-0.595963433770165,3.52134887734014,4.010375135702,0.0506847602683562,0.152767281625833
"202303_x_at",0.922896871951528,4.66166559700854,4.00908630487424,0.0507204989677446,0.152854324925379
"209811_at",1.10802894327285,2.98145568783639,4.00868948602166,0.0507315081113545,0.152862794444374
"209976_s_at",-0.575457053989709,0.867166551604163,4.49498165180618,0.0507370294713723,0.152862794444374
"202567_at",0.997118424760672,5.23224967278555,4.0077824848807,0.0507566812885386,0.152865273629684
"221154_at",-0.895054682841419,2.49282634918842,4.00772074558379,0.050758395314561,0.152865273629684
"213269_at",0.779668720607966,3.85375259710006,4.00771939295141,0.0507584328674788,0.152865273629684
"208082_x_at",-0.430222289715663,6.95623256598548,4.00647720403781,0.0507929323613376,0.152937436314937
"205018_s_at",0.783497869787457,4.61196894332362,4.00614767449483,0.0508020887267399,0.152937436314937
"205912_at",-0.987709896180604,2.8111296099878,4.00611543989938,0.0508029844995363,0.152937436314937
"207492_at",-0.833222269004975,3.10635927047326,4.00512634466142,0.0508304790190922,0.1529894474655
"221110_x_at",1.07935797845556,2.97799076264162,4.00499459207152,0.0508341426562393,0.1529894474655
"208878_s_at",0.431618400406794,5.28301933916783,4.00475308844587,0.0508408588826471,0.1529894474655
"213149_at",0.734997498266247,4.19970334069773,4.00427923773564,0.0508540395054761,0.153008447515599
"214459_x_at",0.920110069362818,9.5263198792433,4.00280866560253,0.0508949686611385,0.15309576081904
"212025_s_at",0.992380527369664,4.42843085775733,4.002742893502,0.0508968000784205,0.15309576081904
"208802_at",0.570109015022238,4.6447301254104,4.00192730528223,0.0509195160230524,0.153109750042674
"220174_at",-0.849317994736253,2.84953259185373,4.00186254609985,0.0509213201842483,0.153109750042674
"207704_s_at",1.01012298452933,2.30747254737285,4.00183583926475,0.0509220642447722,0.153109750042674
"213204_at",1.11836419814589,2.79266240330887,4.00026247700779,0.0509659195387596,0.153220937005151
"219687_at",-0.944042196659072,3.01440232374813,3.99976997615242,0.0509796557866362,0.153241558059303
"201134_x_at",0.653691055030598,8.30581849755126,3.99853172087308,0.0510142095807567,0.153324741312112
"213328_at",0.953174611032166,3.29953673209437,3.99532289341936,0.0511038716296298,0.153573509308569
"216650_at",1.13706131785311,2.32641827231523,3.99410599118632,0.0511379196537087,0.153655105669308
"220812_s_at",-1.05904840014101,1.85272516406749,3.99302231614978,0.0511682609197933,0.153725543761056
"219516_at",-0.616949394617464,3.42588335636484,3.99172628908431,0.0512045735242647,0.153800828305474
"218409_s_at",0.623518033720251,4.63537149479323,3.99163529641639,0.0512071240496481,0.153800828305474
"211966_at",1.11957013367779,4.88382658225789,3.99114731133238,0.05122080464232,0.153821184615205
"52159_at",0.543745762214065,4.11350441954995,3.98884642087973,0.0512853635496008,0.15399430750246
"219651_at",-0.923849381144562,2.21059479474142,3.98823886937796,0.0513024251854494,0.154024783132224
"207131_x_at",-0.33027072803669,4.57635129451825,3.9868614952292,0.0513411284035878,0.154120216114394
"208480_s_at",-0.646732017958747,1.25531527602001,3.9849078697948,0.051396078535941,0.154233846383409
"221385_s_at",-0.647774901402485,1.73776445710484,3.98459896322434,0.0514047731079236,0.154233846383409
"211502_s_at",0.641924022366767,3.94980948373453,3.98456086892635,0.0514058454320405,0.154233846383409
"202421_at",0.472745965077419,4.76616790412681,3.9843261301771,0.0514124536794962,0.154233846383409
"201482_at",0.656710003605564,4.9125543995628,3.98428579298239,0.0514135893253134,0.154233846383409
"212690_at",0.516145428485072,5.61786401282,3.98240531667874,0.0514665623078444,0.154371975757935
"203772_at",-1.15389893248632,1.93518876183321,3.98162874237201,0.0514884557711571,0.15441402651231
"205462_s_at",1.21556678314123,3.76012603927664,3.98141650192833,0.0514944410991778,0.15441402651231
"213340_s_at",0.406635758331412,5.57862529072313,3.97963054763754,0.0515448363472866,0.154518632604513
"215729_s_at",-0.836854582762314,0.221981584224652,3.97951502005873,0.0515480981055511,0.154518632604513
"221415_s_at",-0.636933051079487,3.70822783608501,3.97944310769281,0.0515501285635662,0.154518632604513
"215740_at",-0.831170683710427,0.870010229941284,3.9791207192198,0.0515592323306474,0.154525134367696
"213127_s_at",-0.426220787018441,4.85366300746047,3.97820346181561,0.0515851439062716,0.154566722387625
"202521_at",0.527797488068438,5.70710523056441,3.97813842203097,0.0515869817527607,0.154566722387625
"205615_at",1.5125408340741,2.02396894521972,3.97584683320551,0.0516517814371183,0.154732682573244
"217002_s_at",-0.821901065053168,2.22885747841563,3.97568859363466,0.0516562592856599,0.154732682573244
"211725_s_at",0.629122219753044,4.30624454914247,3.97328846006171,0.0517242300302647,0.154881779480069
"204370_at",-0.290211692866847,5.24284324751601,3.97321926696761,0.0517261909962414,0.154881779480069
"202117_at",0.536917175377355,6.46641859295738,3.97319474089354,0.0517268860966061,0.154881779480069
"216774_at",-0.462457556964957,4.6042079991553,3.97106737164757,0.0517872172899394,0.155041591142244
"217952_x_at",0.395660402248384,5.53862657979662,3.97043059985415,0.0518052907752946,0.155074864904069
"217258_x_at",-1.2972340904868,4.04077396033875,3.97007127411131,0.0518154925524703,0.155084569583169
"203696_s_at",0.700553843270033,4.40713639022023,3.96965438805454,0.0518273312988672,0.155099170471751
"217379_at",0.624085590932092,7.02667345102407,3.96919616284111,0.0518403474034058,0.155103719468992
"218846_at",0.470610453352377,5.21662991019957,3.96911079773592,0.0518427726340733,0.155103719468992
"217847_s_at",1.05399287225759,2.42986431824052,3.96868281219144,0.0518549336112324,0.155119275830191
"203498_at",-0.50837172319933,4.45047728982528,3.96784248721199,0.0518788200521885,0.155168326243479
"202839_s_at",0.996022400368422,4.39042390055773,3.96744718209062,0.0518900608507485,0.155168326243479
"208431_s_at",-0.437773327125779,3.90076298122445,3.96737121638903,0.0518922212972402,0.155168326243479
"215149_at",-0.66803981818828,3.14659618089057,3.96666167524761,0.0519124052220779,0.155207852618216
"221074_at",-0.856725825047413,2.30130190377732,3.96617139222473,0.0519263570402647,0.15522873811755
"222164_at",-0.552581615960694,4.34964315843035,3.96590515445687,0.0519339349936293,0.155230566527571
"205029_s_at",-1.03707796822771,1.13260389957157,3.96484676691209,0.0519640719326465,0.155248838553811
"204248_at",1.19567074200896,3.32765598035645,3.96481267551221,0.0519650429818325,0.155248838553811
"211347_at",-1.09922198900789,2.31931195341218,3.96462912699835,0.0519702714630537,0.155248838553811
"218973_at",0.376385859574632,4.75488299646118,3.96447650154356,0.0519746195211968,0.155248838553811
"202956_at",0.355291744337499,5.52639404723939,3.96446722544723,0.0519748837953341,0.155248838553811
"216570_x_at",0.567879246434529,7.32381216632832,3.96407078964186,0.0519861795439292,0.155261766355365
"210043_at",-0.777856247109073,2.8408997064036,3.9636069488592,0.0519993992832012,0.155280436106617
"208747_s_at",0.791231446925639,9.14984723842525,3.96329527163897,0.0520082843320412,0.155286158350646
"214927_at",0.937318954169994,4.69500576698022,3.96147240465511,0.0520602824009144,0.155420588523523
"207269_at",-0.601880831190978,3.38787680966575,3.96020162812051,0.052096565432603,0.155508073346911
"206809_s_at",-0.624184284114365,5.3278673404812,3.95940523188468,0.0521193180999966,0.155539772544642
"218417_s_at",1.3948696985276,2.84906257668917,3.95914676510879,0.0521267047068891,0.155539772544642
"202864_s_at",0.987208252107206,5.24970163819174,3.95909705300639,0.0521281255380059,0.155539772544642
"202370_s_at",0.510628504942291,6.73893230498665,3.95851757310168,0.0521446908842602,0.155568368854461
"212094_at",1.9245791724148,4.41669938196612,3.95761182357217,0.0521705946779484,0.155597438659908
"202614_at",0.507281381580039,5.58661712123177,3.95758241868304,0.0521714358723857,0.155597438659908
"216269_s_at",0.632088663358258,3.84839078996615,3.95744444577921,0.0521753831022228,0.155597438659908
"219190_s_at",-0.683592741951123,3.66553413794282,3.95645867888889,0.052203594133867,0.155660737064761
"206788_s_at",0.96876298099435,3.83721702772073,3.95498935762463,0.0522456746227344,0.155725481483058
"202352_s_at",0.474775830273961,6.23142178166814,3.95498640113098,0.0522457593322929,0.155725481483058
"213874_at",-0.552909629457077,3.98898167006133,3.95496847610103,0.0522462729240829,0.155725481483058
"202925_s_at",-0.431695456804205,4.16340141271099,3.95462202028736,0.0522562007333809,0.155734241131728
"201740_at",0.433331200891977,6.17854832963115,3.95411230422466,0.0522708105661478,0.155738971824105
"209340_at",0.75452124829204,6.93643711777779,3.95407896263392,0.0522717663812091,0.155738971824105
"204943_at",-0.431940680269124,4.51250257354013,3.952711318254,0.0523109895765033,0.155834997424228
"216345_at",-0.931888585883425,2.46590502768641,3.9514816774305,0.0523462823584535,0.155919290174231
"217395_at",-0.642785099243416,3.87069191949419,3.94935788089326,0.052407300192375,0.156056738576213
"213050_at",1.42350411892956,5.18322802587747,3.94932885909506,0.0524081345423208,0.156056738576213
"221417_x_at",-0.576156948224092,0.630797585001695,8.09961957508983,0.0524204410332483,0.156056738576213
"209844_at",-0.592570913460186,0.617533937949339,4.36963732110543,0.0524204410646213,0.156056738576213
"216602_s_at",1.2143658450644,1.98838945528063,3.94834631760518,0.0524363902663174,0.156083366858716
"220210_at",-0.620553006130296,3.63426819615594,3.94484287322733,0.0525372771150406,0.156349366458675
"219509_at",-0.4454825974044,4.40160429711812,3.94475583500246,0.0525397862066398,0.156349366458675
"217904_s_at",0.516802661505892,5.15715991397495,3.94362608772811,0.0525723658377795,0.156409492203778
"218942_at",0.749770847695837,5.1517717749135,3.94356842255066,0.0525740293769375,0.156409492203778
"200804_at",0.594921211667264,8.00651166251156,3.94303400494682,0.0525894491227951,0.15643448068392
"209244_s_at",-0.758761798938353,1.83393573589351,3.94232003430123,0.0526100572871119,0.156451506742079
"205409_at",-0.692471018139714,3.79735225154951,3.94228864852078,0.0526109634137537,0.156451506742079
"209336_at",0.975710058627441,3.15048989272414,3.94210602471941,0.0526162362125898,0.156451506742079
"212153_at",0.605395108500218,6.08984606179244,3.9396150725576,0.0526882137995649,0.156626285712173
"216939_s_at",-0.597355313991866,3.50938537503475,3.93958532307302,0.0526890740788247,0.156626285712173
"208264_s_at",0.412957611240248,4.70362663145292,3.93931346794657,0.0526969361469125,0.156628761926324
"204924_at",0.764016326560873,5.42818108707027,3.9370991309589,0.0527610226710634,0.156798328644879
"41220_at",0.708566105397481,7.96131804040477,3.93658648652477,0.0527758715713904,0.156821542369022
"209298_s_at",0.862264162017664,5.42151660505498,3.93569025714672,0.0528018420937898,0.156877792983456
"204524_at",0.836692763656064,3.17808607418491,3.9339140740646,0.0528533527729168,0.156993402006613
"212024_x_at",0.650895480033298,5.62177512013894,3.93386266187114,0.0528548445834767,0.156993402006613
"208234_x_at",-0.421826404094092,1.51494276002898,4.58761904944986,0.0528674458361634,0.157002219116179
"203211_s_at",0.408950993921318,5.17757048729262,3.93327483290584,0.0528719046918193,0.157002219116179
"202653_s_at",0.502329511783094,6.05256432951522,3.9326730612344,0.0528893756805454,0.157007458489291
"207266_x_at",1.06830024651636,6.58539926347258,3.93253447854952,0.0528933999879187,0.157007458489291
"219865_at",0.88450301252123,3.98026620826656,3.93248601878572,0.0528948072916171,0.157007458489291
"218275_at",-0.600888100135145,3.41521043632371,3.93202278993164,0.0529082618296471,0.157026478203253
"38241_at",0.975843076147797,4.76430318907688,3.93100031141047,0.0529379730789521,0.157082040622792
"216189_at",-1.08032800205001,1.96163947862135,3.93089336561805,0.0529410817698322,0.157082040622792
"213135_at",-0.467924305948968,4.67930836992089,3.92996730083584,0.0529680088820848,0.157141012104846
"214599_at",-0.686581269245682,3.8853405262982,3.92922692272391,0.0529895475617813,0.157183984068047
"208877_at",0.574432312479915,6.06695391697269,3.92897730220905,0.0529968115437323,0.157184606898574
"209184_s_at",-0.454700324235141,6.02724069832033,3.92848905212232,0.0530110228155389,0.157205831966816
"215473_at",-0.747246574735835,2.55189835607977,3.92771042587172,0.0530336945487295,0.157214229856056
"206424_at",1.1018576126021,4.04281823837132,3.9275498776645,0.0530383706456727,0.157214229856056
"220527_at",-0.830295702074969,0.990426329020325,3.92745083812069,0.0530412554774987,0.157214229856056
"203378_at",-0.483237852074285,4.87583711308308,3.92739342348716,0.0530429279340814,0.157214229856056
"205451_at",-1.01551836552419,2.12655465964856,3.92718047982283,0.0530491313686525,0.157214229856056
"204466_s_at",-0.398040694630368,4.5847868340983,3.92691647551376,0.0530568233929129,0.157216116444718
"213070_at",0.593289370264004,5.73297917639517,3.92604521217176,0.053082217152706,0.157270448718754
"205829_at",-1.10638871361642,2.27565948852771,3.92550687025716,0.0530979142533533,0.157281166266206
"217082_at",-0.818363267974957,3.57037429565798,3.92543702274684,0.0530999512552469,0.157281166266206
"213995_at",-0.606933448425581,3.37703256536427,3.92481702045954,0.0531180364710892,0.157309343329542
"210891_s_at",0.488965175199715,7.14493691503939,3.92453023569861,0.0531264041430539,0.157309343329542
"208358_s_at",-0.998788295811253,2.30623715410756,3.92438497653044,0.0531306429968198,0.157309343329542
"217897_at",-0.651617966332171,4.35305239833919,3.92405935453726,0.0531401464180786,0.157316578003726
"215842_s_at",-0.778262711128098,1.93762383566415,3.92321125649793,0.0531649072530102,0.157368972943521
"207322_at",-0.854763076469484,2.73673158994846,3.92113874394236,0.0532254688183717,0.157527310622895
"210658_s_at",0.459171111946231,4.35071636127421,3.91983939194408,0.0532634760515426,0.157618862796351
"211076_x_at",-0.386962104604056,4.65992896571415,3.91948354751978,0.0532738899986966,0.157628746626073
